WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	ProSiteProfiles	PS51318	Twin arginine translocation (Tat) signal profile.	1	36	7.9131	T	03-05-2023	IPR006311	Twin-arginine translocation pathway, signal sequence	-	MetaCyc: PWY-101|MetaCyc: PWY-1822|MetaCyc: PWY-1881|MetaCyc: PWY-1921|MetaCyc: PWY-2221|MetaCyc: PWY-241|MetaCyc: PWY-2582|MetaCyc: PWY-3561|MetaCyc: PWY-3781|MetaCyc: PWY-4181|MetaCyc: PWY-4601|MetaCyc: PWY-5140|MetaCyc: PWY-5265|MetaCyc: PWY-5274|MetaCyc: PWY-5292|MetaCyc: PWY-5306|MetaCyc: PWY-5358|MetaCyc: PWY-5360|MetaCyc: PWY-5466|MetaCyc: PWY-5469|MetaCyc: PWY-5489|MetaCyc: PWY-5490|MetaCyc: PWY-5497|MetaCyc: PWY-5530|MetaCyc: PWY-5674|MetaCyc: PWY-5743|MetaCyc: PWY-5744|MetaCyc: PWY-5773|MetaCyc: PWY-5784|MetaCyc: PWY-5789|MetaCyc: PWY-5821|MetaCyc: PWY-5835|MetaCyc: PWY-5846|MetaCyc: PWY-5976|MetaCyc: PWY-6057|MetaCyc: PWY-6142|MetaCyc: PWY-6190|MetaCyc: PWY-6322|MetaCyc: PWY-6339|MetaCyc: PWY-6385|MetaCyc: PWY-6409|MetaCyc: PWY-6415|MetaCyc: PWY-6470|MetaCyc: PWY-6471|MetaCyc: PWY-6523|MetaCyc: PWY-6527|MetaCyc: PWY-6529|MetaCyc: PWY-6530|MetaCyc: PWY-6558|MetaCyc: PWY-6692|MetaCyc: PWY-6696|MetaCyc: PWY-6710|MetaCyc: PWY-6717|MetaCyc: PWY-6731|MetaCyc: PWY-6735|MetaCyc: PWY-6737|MetaCyc: PWY-6748|MetaCyc: PWY-6749|MetaCyc: PWY-6759|MetaCyc: PWY-6780|MetaCyc: PWY-6784|MetaCyc: PWY-6785|MetaCyc: PWY-6788|MetaCyc: PWY-6815|MetaCyc: PWY-6816|MetaCyc: PWY-6821|MetaCyc: PWY-6824|MetaCyc: PWY-6848|MetaCyc: PWY-6855|MetaCyc: PWY-6873|MetaCyc: PWY-6899|MetaCyc: PWY-6906|MetaCyc: PWY-6945|MetaCyc: PWY-6946|MetaCyc: PWY-6948|MetaCyc: PWY-6967|MetaCyc: PWY-6972|MetaCyc: PWY-6984|MetaCyc: PWY-699|MetaCyc: PWY-7002|MetaCyc: PWY-7018|MetaCyc: PWY-7039|MetaCyc: PWY-7056|MetaCyc: PWY-7057|MetaCyc: PWY-7074|MetaCyc: PWY-7084|MetaCyc: PWY-7091|MetaCyc: PWY-7115|MetaCyc: PWY-7117|MetaCyc: PWY-7133|MetaCyc: PWY-7134|MetaCyc: PWY-7135|MetaCyc: PWY-7165|MetaCyc: PWY-7256|MetaCyc: PWY-7279|MetaCyc: PWY-7299|MetaCyc: PWY-7352|MetaCyc: PWY-7354|MetaCyc: PWY-7367|MetaCyc: PWY-7403|MetaCyc: PWY-7429|MetaCyc: PWY-7430|MetaCyc: PWY-7445|MetaCyc: PWY-7491|MetaCyc: PWY-7496|MetaCyc: PWY-7511|MetaCyc: PWY-7521|MetaCyc: PWY-7529|MetaCyc: PWY-7571|MetaCyc: PWY-7599|MetaCyc: PWY-7645|MetaCyc: PWY-7647|MetaCyc: PWY-7652|MetaCyc: PWY-7660|MetaCyc: PWY-7712|MetaCyc: PWY-7713|MetaCyc: PWY-7730|MetaCyc: PWY-7769|MetaCyc: PWY-7771|MetaCyc: PWY-7778|MetaCyc: PWY-7782|MetaCyc: PWY-7783|MetaCyc: PWY-7813|MetaCyc: PWY-7821|MetaCyc: PWY-7850|MetaCyc: PWY-7883|MetaCyc: PWY-7884|MetaCyc: PWY-7982|MetaCyc: PWY-7985|MetaCyc: PWY-8052|MetaCyc: PWY-8058|MetaCyc: PWY-8065|MetaCyc: PWY-8119|MetaCyc: PWY-8142|MetaCyc: PWY-8143|MetaCyc: PWY-8151|MetaCyc: PWY-8200|MetaCyc: PWY-8202|MetaCyc: PWY-8229|MetaCyc: PWY-8247|MetaCyc: PWY-8270|MetaCyc: PWY-8271|MetaCyc: PWY-8293|MetaCyc: PWY-8303|MetaCyc: PWY-8356|MetaCyc: PWY-8366|MetaCyc: PWY-8377|MetaCyc: PWY-8384|MetaCyc: PWY-8390|MetaCyc: PWY-8391|MetaCyc: PWY-8395|MetaCyc: PWY-8397|MetaCyc: PWY-8399|MetaCyc: PWY-8400|MetaCyc: PWY-8402|MetaCyc: PWY-8418|MetaCyc: PWY-842|MetaCyc: PWY-862|MetaCyc: PWYG-321
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	35	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	35	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	36	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	MobiDBLite	mobidb-lite	consensus disorder prediction	424	454	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	15	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	16	27	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	MobiDBLite	mobidb-lite	consensus disorder prediction	424	466	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	28	35	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	16	38	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	35	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	36	466	-	T	03-05-2023	-	-
WP_135306354.1	dc73c8670dc4381c779038e6491e03f6	466	Coils	Coil	Coil	268	293	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	MobiDBLite	mobidb-lite	consensus disorder prediction	53	96	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	13	23	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	12	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	MobiDBLite	mobidb-lite	consensus disorder prediction	442	474	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	28	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	28	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Coils	Coil	Coil	428	448	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	253	275	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	MobiDBLite	mobidb-lite	consensus disorder prediction	59	82	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	244	275	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	29	243	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	28	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	24	28	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	276	474	-	T	03-05-2023	-	-
WP_076583927.1	b1b8a4d8226882de3f38df762226deb7	474	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	28	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	2	13	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	MobiDBLite	mobidb-lite	consensus disorder prediction	21	62	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	21	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	14	21	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	MobiDBLite	mobidb-lite	consensus disorder prediction	408	438	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	217	239	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	1	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	MobiDBLite	mobidb-lite	consensus disorder prediction	25	48	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	22	207	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	17	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	240	438	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	17	-	T	03-05-2023	-	-
WP_245724315.1	4f41bae1771344d4e419fe5471438d37	438	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	208	239	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Coils	Coil	Coil	382	402	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	23	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	219	241	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	MobiDBLite	mobidb-lite	consensus disorder prediction	25	44	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	216	241	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	23	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	MobiDBLite	mobidb-lite	consensus disorder prediction	25	57	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	242	415	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	15	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	16	23	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	23	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	24	215	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	Coils	Coil	Coil	252	279	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	23	-	T	03-05-2023	-	-
WP_178289021.1	39f12c00182bffc650c592f63ae977e7	415	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	4	23	-	T	03-05-2023	-	-
WP_253521882.1	1e1870823ac6780cc667210897907915	367	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	171	196	-	T	03-05-2023	-	-
WP_253521882.1	1e1870823ac6780cc667210897907915	367	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	170	-	T	03-05-2023	-	-
WP_253521882.1	1e1870823ac6780cc667210897907915	367	Coils	Coil	Coil	339	359	-	T	03-05-2023	-	-
WP_253521882.1	1e1870823ac6780cc667210897907915	367	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	197	367	-	T	03-05-2023	-	-
WP_253521882.1	1e1870823ac6780cc667210897907915	367	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	174	196	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	MobiDBLite	mobidb-lite	consensus disorder prediction	33	70	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	31	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	MobiDBLite	mobidb-lite	consensus disorder prediction	431	459	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	23	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	MobiDBLite	mobidb-lite	consensus disorder prediction	33	52	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	7	29	-	T	03-05-2023	-	-
WP_276257219.1	7123a7df44495779ae2cd867bc5a2a83	459	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	24	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	218	247	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	MobiDBLite	mobidb-lite	consensus disorder prediction	27	57	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	6	17	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	219	241	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	18	25	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Coils	Coil	Coil	413	433	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	26	217	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	5	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	248	457	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	25	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	25	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	MobiDBLite	mobidb-lite	consensus disorder prediction	426	457	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	25	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	7	26	-	T	03-05-2023	-	-
WP_007273973.1	3f791732686f27207240193a49f2ea36	457	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	24	-	T	03-05-2023	-	-
